device_os,amt,gender,city,job,category,age_category,transactions_count,unique_merchants_count,time_since_last,day_of_week_sin,day_of_week_cos,period_of_day_sin,period_of_day_cos
other,0.89842669606173,M,Phoenix,Nurse,Electronics,Middle Age,0,1,0.0588685951147578,0.722520933956314,5.55111512312578e-17,0.5,1
macOS,0.732919130173364,M,Test City,Lawyer,Groceries,Middle Age,0,1,0.00634150935029405,0.0990311320975808,0.801937735804838,0,0.5
Linux,0.615873334001403,F,Chicago,Clerk,Electronics,Middle Age,0,1,0.275473019784744,0.5,1,0.5,1
macOS,0.325263052410061,M,Test City,Doctor,Entertainment,Young Adult,0.222222222222222,1,0.000866144214950792,0.900968867902419,0.801937735804838,0,0.5
X11,0.714179777532819,F,Los Angeles,Lawyer,Groceries,Young Adult,0.111111111111111,1,0.273217411302836,0.722520933956314,5.55111512312578e-17,0,0.5
macOS,0.240705481511173,F,Test City,Clerk,Travel,Young Adult,0,1,0.0189204541718324,0.900968867902419,0.801937735804838,0.5,0
other,0.508227277282293,F,Test City,Teacher,Apparel,Adult,0,1,0.00071591363377089,0.722520933956314,5.55111512312578e-17,0,0.5
macOS,0.0330894879246418,M,Test City,Lawyer,Apparel,Young Adult,0,1,0.00247163870877237,0.722520933956314,5.55111512312578e-17,0.5,1
other,0.240785649864716,M,Test City,Lawyer,Electronics,Adult,0,1,0.00279659032221678,0,0.356895867892209,0.5,0
other,0.0817717206132879,F,Test City,Teacher,Travel,Middle Age,0.333333333333333,1,0.0175613816694748,0.277479066043686,0,0.5,1
macOS,0.326004609680329,M,Test City,Clerk,Travel,Middle Age,0.444444444444444,1,0.00361265767677427,0,0.356895867892209,0,0.5
Windows,0.88988876640946,F,Los Angeles,Teacher,Groceries,Young Adult,0,1,0.395384844044302,0.0990311320975808,0.801937735804838,1,0.5
macOS,0.921134382202626,F,Test City,Doctor,Electronics,Middle Age,0,1,0.00957918070546999,0,0.356895867892209,0.5,1
Windows,0.508207235193907,M,Test City,Clerk,Electronics,Adult,0.111111111111111,1,0.00218496132869254,0.277479066043686,0,0.5,1
macOS,0.425994588636136,F,Test City,Clerk,Groceries,Adult,0,1,0.0157584460863585,0.900968867902419,0.801937735804838,0,0.5
macOS,0.572923138591041,M,Test City,Lawyer,Electronics,Middle Age,0,1,0.00431740096710726,0.0990311320975808,0.801937735804838,0.5,1
other,0.553061429000902,M,Test City,Clerk,Groceries,Adult,0.111111111111111,1,0.0106095500450776,1,0.35689586789221,0,0.5
other,0.642669606172963,F,Test City,Doctor,Apparel,Middle Age,0,1,0.00635381780419543,0.722520933956314,5.55111512312578e-17,0,0.5
other,0.414991482112436,F,Test City,Doctor,Entertainment,Middle Age,0.111111111111111,1,0.00287861858006641,0,0.356895867892209,1,0.5
other,0.647219160236497,M,Test City,Doctor,Travel,Adult,0,1,0.0150652946618573,0.900968867902419,0.801937735804838,0,0.5
other,0.899288505862311,M,Test City,Clerk,Travel,Adult,0,1,0.0137990835428721,0,0.356895867892209,0,0.5
Linux,0.136787253231787,F,Houston,Lawyer,Entertainment,Young Adult,0,1,0.141216704156868,0.722520933956314,5.55111512312578e-17,0.5,0
Windows,0.746708086982664,F,Test City,Teacher,Electronics,Adult,0.111111111111111,1,0.000125697977855911,0.5,1,0.5,1
Windows,0.54165748070949,M,Test City,Doctor,Apparel,Middle Age,0.222222222222222,1,0.0129515284654916,0,0.356895867892209,0,0.5
Windows,0.0805892373985369,M,Test City,Teacher,Electronics,Young Adult,0.333333333333333,1,0.00891629458884959,0,0.356895867892209,0.5,1
other,0.244473394127668,F,Test City,Doctor,Electronics,Middle Age,0,1,0.0057288265507851,0.900968867902419,0.801937735804838,1,0.5
other,0.836075759094098,F,Test City,Engineer,Entertainment,Adult,0.111111111111111,1,0.00392125422133601,0,0.356895867892209,0,0.5
X11,0.719210341717607,M,Test City,Doctor,Electronics,Adult,0.333333333333333,1,0.00812766834213388,0.0990311320975808,0.801937735804838,0.5,1
macOS,0.666299228379597,M,Test City,Engineer,Travel,Adult,0.111111111111111,1,0.000495878944163963,0,0.356895867892209,0.5,1
other,0.803747870528109,M,Test City,Teacher,Entertainment,Middle Age,0,1,0.00479953828123064,1,0.35689586789221,1,0.5
other,0.0509069044994488,M,Test City,Doctor,Groceries,Adult,0,1,0.00817858824731495,0.277479066043686,0,0.5,0
Windows,0.90846778234292,M,Houston,Lawyer,Groceries,Young Adult,0,1,0.0812126120174686,1,0.35689586789221,1,0.5
Windows,0.206613889167251,F,Test City,Teacher,Electronics,Adult,0,1,0.00498892829280227,0.277479066043686,0,0.5,1
macOS,0.026555767110933,F,Test City,Clerk,Electronics,Adult,0,1,0.00568359719792146,0.0990311320975808,0.801937735804838,0.5,1
Windows,0.408958813508368,M,Test City,Engineer,Groceries,Middle Age,0,1,0.0159000354584638,0.722520933956314,5.55111512312578e-17,0.5,1
Windows,0.427177071850887,M,Test City,Engineer,Travel,Adult,0,1,0.00454030200899259,0.277479066043686,0,0.5,1
macOS,0.911694558573003,F,Test City,Clerk,Groceries,Adult,0,1,0.0226204091363799,0.277479066043686,0,0.5,0
X11,0.430985068644153,M,Test City,Doctor,Electronics,Young Adult,0,1,0.000830019745795019,0.5,1,0.5,0
macOS,0.729251427998797,F,Test City,Lawyer,Travel,Young Adult,0.111111111111111,1,0.00268054520718079,0,0.356895867892209,1,0.5
other,0.167792363964325,M,Phoenix,Lawyer,Groceries,Middle Age,0,1,0,0.0990311320975808,0.801937735804838,1,0.5
other,0.409339613187694,M,Test City,Lawyer,Apparel,Adult,0,1,0.014728961943778,0.277479066043686,0,0,0.5
Windows,0.846357350435915,F,Test City,Engineer,Electronics,Adult,0,1,0.0106590789263589,0.0990311320975808,0.801937735804838,0.5,0
Windows,0.320072151518188,M,Test City,Doctor,Groceries,Middle Age,0.444444444444444,1,0.00184095690304462,0.5,1,0.5,1
other,0.516304238901694,F,Los Angeles,Teacher,Travel,Young Adult,0,1,0.177291391517924,0.5,1,0.5,0
Windows,0.261088285399339,F,Test City,Clerk,Entertainment,Young Adult,0,1,0.00597727184973974,1,0.35689586789221,0.5,0
X11,0.975889367672111,M,Test City,Clerk,Electronics,Middle Age,0.333333333333333,1,0.0142649079403522,1,0.35689586789221,0.5,1
X11,0.795650866820323,F,Test City,Engineer,Apparel,Middle Age,0.111111111111111,1,0.00611034646948861,0.722520933956314,5.55111512312578e-17,0.5,1
X11,0.520072151518188,F,Phoenix,Lawyer,Electronics,Young Adult,0,1,0.308225394093932,0.5,1,0.5,1
macOS,0.316083775929452,F,Test City,Engineer,Electronics,Adult,0.333333333333333,1,0.00456588841830129,0.722520933956314,5.55111512312578e-17,0.5,1
other,0.442970237498747,M,Test City,Lawyer,Apparel,Young Adult,0,1,0.0155009380559353,0.722520933956314,5.55111512312578e-17,0.5,1
other,0.738951798777433,M,Test City,Clerk,Groceries,Middle Age,0,1,0.0114232990264687,0.900968867902419,0.801937735804838,0.5,1
Linux,0.761418979857701,F,Test City,Clerk,Apparel,Adult,0,1,0.00028566572633451,0,0.356895867892209,0.5,1
Linux,0.597174065537629,F,Houston,Teacher,Entertainment,Young Adult,0,1,0.119323800520091,0,0.356895867892209,0,0.5
Windows,0.855737047800381,F,Houston,Clerk,Travel,Middle Age,0,1,0.411989116966226,0.722520933956314,5.55111512312578e-17,0.5,0
Linux,0.760296622908107,F,Test City,Lawyer,Entertainment,Middle Age,0.222222222222222,1,0.0059165304727812,0.900968867902419,0.801937735804838,0.5,0
macOS,0.761439021946087,M,Test City,Lawyer,Groceries,Adult,0,1,0.0094523446171506,0.722520933956314,5.55111512312578e-17,0,0.5
Windows,0.0761799779537028,F,Test City,Lawyer,Electronics,Middle Age,0.333333333333333,1,0.00128842534914278,0.0990311320975808,0.801937735804838,1,0.5
Windows,0.669926846377393,F,Test City,Doctor,Electronics,Middle Age,0,1,0.00458199057374762,0,0.356895867892209,0.5,1
other,0.705100711494138,M,Los Angeles,Engineer,Apparel,Middle Age,0,1,0.364925172187683,0,0.356895867892209,0.5,1
other,0.388856598857601,F,Test City,Teacher,Electronics,Young Adult,0,1,0.000715534263616396,0.0990311320975808,0.801937735804838,0.5,1
other,0.0978053913217757,F,Chicago,Doctor,Electronics,Young Adult,0,1,0.0660573223245173,1,0.35689586789221,1,0.5
X11,0.898847579917827,F,Test City,Teacher,Groceries,Middle Age,0.222222222222222,1,0.00123404896033188,0.900968867902419,0.801937735804838,0.5,1
Windows,0.383625613788957,M,Test City,Lawyer,Travel,Middle Age,0.333333333333333,1,0.0188344214512409,0.0990311320975808,0.801937735804838,0.5,0
other,0.606273173664696,F,Chicago,Clerk,Apparel,Middle Age,0,1,0.22072838901054,0.900968867902419,0.801937735804838,1,0.5
Windows,0.616695059625213,F,Test City,Lawyer,Entertainment,Middle Age,0,1,0.00320049308003547,0.900968867902419,0.801937735804838,0,0.5
Windows,0.234312055316164,F,Test City,Lawyer,Apparel,Middle Age,0.111111111111111,1,0.000180158671145595,0.277479066043686,0,0.5,1
other,0.678043892173564,F,Los Angeles,Lawyer,Electronics,Young Adult,0,1,0.0859520833575709,0,0.356895867892209,0.5,0
Windows,0.1096101813809,F,Test City,Teacher,Electronics,Adult,0,1,0.00648238213432975,0.277479066043686,0,1,0.5
Linux,0.589938871630424,M,Test City,Doctor,Electronics,Adult,0,1,0,0.5,1,0,0.5
Windows,0.873674716905502,F,Chicago,Doctor,Entertainment,Young Adult,0,1,0.0312067359952978,0,0.356895867892209,0.5,1
Windows,0.082793867120954,F,Test City,Lawyer,Entertainment,Middle Age,0.111111111111111,1,0.00534680080520894,0,0.356895867892209,0.5,1
other,0.839222366970638,M,Test City,Engineer,Entertainment,Adult,0,1,0.00506825880733105,0.277479066043686,0,1,0.5
macOS,0.205812205631827,F,Houston,Artist,Electronics,Young Adult,0,1,0.769743603102607,0.722520933956314,5.55111512312578e-17,0.5,0
Windows,0.202565387313358,M,Test City,Doctor,Groceries,Adult,0,1,0.00433312375239909,0.722520933956314,5.55111512312578e-17,0,0.5
macOS,0.799899789558072,M,Houston,Teacher,Entertainment,Middle Age,0,1,0.133430216040343,0,0.356895867892209,0.5,1
Windows,0.431506162942179,M,Phoenix,Lawyer,Travel,Adult,0,1,0.0276844527197721,0.0990311320975808,0.801937735804838,0.5,1
other,0.985409359655276,F,Test City,Engineer,Groceries,Middle Age,0.111111111111111,1,0.00517768602078308,0.900968867902419,0.801937735804838,0,0.5
Windows,0.213949293516384,M,Test City,Teacher,Groceries,Middle Age,0.111111111111111,1,0.000668239451022723,1,0.35689586789221,1,0.5
macOS,0.51832848982864,M,New York,Nurse,Apparel,Middle Age,0,1,0.138273171128144,0.722520933956314,5.55111512312578e-17,0,0.5
other,0.503136586832348,F,Los Angeles,Engineer,Apparel,Adult,0,1,0.376505193240197,0.722520933956314,5.55111512312578e-17,1,0.5
Windows,0.164705882352941,F,Test City,Doctor,Electronics,Middle Age,0,1,0.00419587606095079,0,0.356895867892209,1,0.5
macOS,0.355386311253633,M,Chicago,Lawyer,Travel,Adult,0,1,0.00405833330382677,0.277479066043686,0,0.5,1
Windows,0.700370778635134,F,Los Angeles,Lawyer,Entertainment,Young Adult,0,1,0.0495485242248077,0.722520933956314,5.55111512312578e-17,0.5,1
Windows,0.311774726926546,F,Phoenix,Nurse,Electronics,Middle Age,0,1,0.143692178719425,0.5,1,0.5,1
other,0.178615091692554,M,Phoenix,Lawyer,Electronics,Young Adult,0,1,0.101715419103698,0.900968867902419,0.801937735804838,0.5,1
Windows,0.318689247419581,F,Phoenix,Doctor,Travel,Middle Age,0,1,0.177458356538141,0.5,1,0.5,1
other,0.887864515482513,F,Chicago,Engineer,Electronics,Young Adult,0,0.86,0,0.5,1,1,0.5
other,0.519070047098908,M,Phoenix,Lawyer,Entertainment,Adult,0,1,0.0392318900912394,0.900968867902419,0.801937735804838,0,0.5
Windows,0.0239102114440325,M,New York,Artist,Electronics,Adult,0,1,0.110117793589926,1,0.35689586789221,0.5,1
X11,0.311053211744664,F,Test City,Teacher,Groceries,Adult,0.111111111111111,1,0.0065589306010589,0.722520933956314,5.55111512312578e-17,1,0.5
Windows,0.607796372382002,F,Test City,Engineer,Electronics,Adult,0,1,0.00248875251796402,0.722520933956314,5.55111512312578e-17,0.5,0
other,0.102354945385309,F,Chicago,Doctor,Electronics,Adult,0,1,0.0899499703501148,1,0.35689586789221,0.5,0
Linux,0.891111333800982,M,Test City,Teacher,Travel,Young Adult,0.222222222222222,1,0.00271392978077632,0.900968867902419,0.801937735804838,0,0.5
Windows,0.647499749473895,M,Test City,Lawyer,Travel,Adult,0.222222222222222,1,0.00236663748045611,0.277479066043686,0,1,0.5
Windows,0.0995490530113238,M,Test City,Teacher,Electronics,Young Adult,0,1,0.0188471092752968,0.722520933956314,5.55111512312578e-17,0.5,1
macOS,0.243852089387714,F,Test City,Clerk,Apparel,Young Adult,0.222222222222222,1,0.010162019719492,0.0990311320975808,0.801937735804838,0,0.5
other,0.754464375187895,M,Test City,Engineer,Travel,Adult,0.111111111111111,1,0.00662911407964042,0.0990311320975808,0.801937735804838,0.5,0
macOS,0.0319871730634332,F,Test City,Clerk,Apparel,Middle Age,0.111111111111111,1,0.00311037159222328,1,0.35689586789221,1,0.5
macOS,0.169455857300331,M,Test City,Clerk,Apparel,Middle Age,0,1,0.00923155118723468,0.0990311320975808,0.801937735804838,0.5,0
macOS,0.59867722216655,M,Phoenix,Engineer,Apparel,Middle Age,0,1,0.0891181380580261,0.0990311320975808,0.801937735804838,0.5,1
Windows,0.351538230283595,M,Test City,Engineer,Apparel,Adult,0.222222222222222,1,0.00526093669357497,0.900968867902419,0.801937735804838,1,0.5
macOS,0.824772021244614,F,Houston,Artist,Travel,Adult,0,1,0.121817906372458,0.5,1,1,0.5
Windows,0.784407255235996,F,Test City,Teacher,Apparel,Middle Age,0.111111111111111,1,0.00831469782829977,1,0.35689586789221,0.5,0
Linux,0.918568994889267,F,New York,Nurse,Groceries,Young Adult,0,1,0.00845173475855113,0,0.356895867892209,0.5,1
Linux,0.262551357851488,F,Test City,Teacher,Apparel,Middle Age,0,1,0.00326928553471717,0.900968867902419,0.801937735804838,0,0.5
Windows,0.0288205230985069,M,Test City,Doctor,Electronics,Adult,0.111111111111111,1,0.00413707368700411,0.722520933956314,5.55111512312578e-17,0,0.5
macOS,0.613428199218359,F,Test City,Doctor,Travel,Middle Age,0.333333333333333,1,0.0256593748350794,0.0990311320975808,0.801937735804838,0.5,0
other,0.416855396332298,F,Test City,Doctor,Travel,Middle Age,0.111111111111111,1,0.0258724965574266,0.277479066043686,0,0,0.5
macOS,0.549153221765708,M,Chicago,Nurse,Apparel,Young Adult,0,1,0.0727555239245151,0,0.356895867892209,0.5,1
macOS,0.43369075057621,F,New York,Engineer,Entertainment,Adult,0,1,0.0686772526114577,0.900968867902419,0.801937735804838,0.5,0
other,0.185168854594649,M,Chicago,Doctor,Apparel,Adult,0,1,0.151391369548177,0,0.356895867892209,1,0.5
macOS,0.465758091993186,M,Test City,Lawyer,Travel,Adult,0,1,0.000376798867892015,0.0990311320975808,0.801937735804838,0.5,0
Windows,0.311995189898787,F,Phoenix,Artist,Travel,Adult,0,1,0.514878602393606,0.722520933956314,5.55111512312578e-17,0.5,0
Linux,0.856839362661589,F,Test City,Lawyer,Entertainment,Adult,0.222222222222222,1,0.00524525606052252,0,0.356895867892209,0.5,0
macOS,0.0253131576310252,F,Phoenix,Nurse,Groceries,Adult,0,1,0.102251511284239,0.5,1,0,0.5
other,0.172582423088486,M,New York,Teacher,Entertainment,Adult,0,1,0.0227512075352018,0.722520933956314,5.55111512312578e-17,0.5,1
other,0.0654173764906303,F,Test City,Doctor,Groceries,Middle Age,0.111111111111111,1,0.0058116978534225,1,0.35689586789221,0.5,1
other,0.0846176971640445,F,Houston,Clerk,Apparel,Adult,0,1,0.0221134441532568,1,0.35689586789221,0.5,1
macOS,0.880909910812707,F,Test City,Doctor,Groceries,Middle Age,0.333333333333333,1,0.0118026270287241,0.277479066043686,0,0.5,1
Linux,0.381962120452951,F,Phoenix,Lawyer,Apparel,Middle Age,0,1,0.00275490175746175,0,0.356895867892209,0,0.5
macOS,0.661990179376691,F,Los Angeles,Clerk,Groceries,Adult,0,1,0.0181941289349326,0.900968867902419,0.801937735804838,0.5,1
Linux,0.86377392524301,F,Test City,Engineer,Electronics,Adult,0.111111111111111,1,0.0014342720974263,0.277479066043686,0,0.5,1
Linux,0.294658783445235,M,Test City,Teacher,Apparel,Middle Age,0.222222222222222,1,0.00356666958360163,1,0.35689586789221,0.5,1
X11,0.227036777232188,F,Test City,Engineer,Groceries,Middle Age,0.222222222222222,1,0.00211127921424179,0.5,1,0.5,1
other,0.445655877342419,M,Test City,Clerk,Apparel,Middle Age,0.111111111111111,1,0.00307922108731533,0.0990311320975808,0.801937735804838,0,0.5
other,0.206393426195009,F,Phoenix,Doctor,Electronics,Adult,0,0.99,0.0481241579036376,0.277479066043686,0,1,0.5
other,0.180078164144704,F,Test City,Teacher,Travel,Middle Age,0.555555555555556,1,0.000518851914630587,0.5,1,1,0.5
other,0.542318869626215,M,Houston,Clerk,Groceries,Young Adult,0,1,0.366591450210702,0.900968867902419,0.801937735804838,0.5,1
macOS,0.517667100911915,F,Test City,Lawyer,Apparel,Middle Age,0.333333333333333,1,0.0108044198477697,0,0.356895867892209,0.5,1
Linux,0.377192103417176,F,Test City,Doctor,Travel,Young Adult,0,1,0.00812589794807957,0.722520933956314,5.55111512312578e-17,1,0.5
macOS,0.621785750075158,M,Test City,Teacher,Entertainment,Middle Age,0.222222222222222,1,0.00016738654261094,0.900968867902419,0.801937735804838,0,0.5
X11,0.729211343822026,F,New York,Lawyer,Electronics,Adult,0,1,0.0274245841639432,0.5,1,0,0.5
macOS,0.0057320372782844,F,New York,Lawyer,Travel,Young Adult,0,1,0.030156260037502,1,0.35689586789221,0,0.5
other,0.56566790259545,M,Test City,Doctor,Apparel,Adult,0,1,0.00864799558514306,0.5,1,0.5,0
other,0.597915622807897,M,Houston,Teacher,Electronics,Middle Age,0,1,0.0899702877295,0.277479066043686,0,0,0.5
other,0.10335704980459,M,Houston,Lawyer,Electronics,Middle Age,0,1,0.0159832018267769,0.900968867902419,0.801937735804838,0.5,1
macOS,0.0291612386010622,M,Test City,Doctor,Travel,Middle Age,0.111111111111111,1,0.00320323297559571,0.900968867902419,0.801937735804838,0.5,1
Linux,0.988475799178274,M,Los Angeles,Engineer,Entertainment,Young Adult,0,0.67,0,0.722520933956314,5.55111512312578e-17,0.5,0
Linux,0.225032568393627,M,Test City,Doctor,Apparel,Adult,0.333333333333333,1,0.0253136421676165,0.277479066043686,0,0.5,1
X11,0.937288305441427,F,Houston,Teacher,Groceries,Middle Age,0,1,0,0.5,1,0.5,1
Windows,0.813829040986071,F,Houston,Engineer,Electronics,Young Adult,0,1,0.0609943746993492,0.900968867902419,0.801937735804838,0.5,1
Windows,0.245495540635334,M,Test City,Engineer,Groceries,Middle Age,0,1,0.00287587868450617,0.5,1,0.5,1
macOS,0.656979657280289,F,Los Angeles,Lawyer,Apparel,Middle Age,0,1,0.217586318934297,0,0.356895867892209,0,0.5
other,0.0776230083174667,F,Test City,Lawyer,Travel,Middle Age,0,1,0,0.722520933956314,5.55111512312578e-17,0.5,0
Windows,0.635213949293516,F,Test City,Clerk,Travel,Young Adult,0,1,0.00731830319363913,0,0.356895867892209,0.5,0
Windows,0.652750776630925,F,Test City,Lawyer,Entertainment,Young Adult,0,1,0,0.722520933956314,5.55111512312578e-17,0.5,1
Windows,0.640164345124762,F,Test City,Lawyer,Travel,Young Adult,0,1,0.010860355869438,0.5,1,0.5,1
Windows,0.472392023248823,M,Test City,Lawyer,Travel,Adult,0.222222222222222,1,0.000318755234254326,0.900968867902419,0.801937735804838,0,0.5
Windows,0.407275278083976,F,Test City,Lawyer,Apparel,Young Adult,0.111111111111111,1,0.012204928001446,0.277479066043686,0,0.5,1
X11,0.39374686842369,M,Los Angeles,Engineer,Groceries,Young Adult,0,0.93,0,1,0.35689586789221,1,0.5
Windows,0.303838059925844,M,Test City,Lawyer,Travel,Young Adult,0.222222222222222,1,0.00149619373708772,0.722520933956314,5.55111512312578e-17,0.5,0
macOS,0.683996392424091,F,Test City,Teacher,Electronics,Adult,0.222222222222222,1,0.00938055935347232,0.722520933956314,5.55111512312578e-17,0,0.5
X11,0.0569796572802886,F,Test City,Lawyer,Electronics,Adult,0.444444444444444,1,0.00353008143981259,0,0.356895867892209,0.5,1
other,0.102134482413067,F,Test City,Engineer,Groceries,Middle Age,0.111111111111111,1,0.00276590349194209,0,0.356895867892209,0.5,1
macOS,0.307986772221665,M,Test City,Lawyer,Groceries,Young Adult,0.111111111111111,1,0.00119746081654283,0.900968867902419,0.801937735804838,0.5,1
other,0.858362561378896,M,New York,Nurse,Groceries,Middle Age,0,1,0.145981298231646,1,0.35689586789221,0,0.5
X11,0.098406653973344,M,Test City,Doctor,Groceries,Middle Age,0.111111111111111,1,0.00915609867872963,0.5,1,0,0.5
X11,0.0893075458462772,F,New York,Doctor,Travel,Young Adult,0,1,0.131739869088633,0,0.356895867892209,0.5,1
Windows,0.0569195310151318,F,Test City,Lawyer,Entertainment,Young Adult,0,1,0.00991429100860698,0.722520933956314,5.55111512312578e-17,0.5,1
other,0.782843972341918,F,Test City,Lawyer,Entertainment,Adult,0.444444444444444,1,0.00663054725577962,0.0990311320975808,0.801937735804838,0,0.5
Windows,0.813808998897685,F,Test City,Lawyer,Apparel,Middle Age,0,1,0.000764304404588659,0.5,1,0.5,1
other,0.523178675217958,F,Chicago,Artist,Apparel,Middle Age,0,1,0.0744264808461067,0,0.356895867892209,0,0.5
macOS,0.991983164645756,M,Test City,Teacher,Apparel,Young Adult,0.111111111111111,1,0.000617741068235539,0,0.356895867892209,0.5,1
other,0.811363864114641,M,Test City,Clerk,Apparel,Middle Age,0.111111111111111,1,0.0203882794518118,0.277479066043686,0,0.5,0
X11,0.153762902094398,F,Phoenix,Artist,Electronics,Adult,0,0.84,0,0.0990311320975808,0.801937735804838,0.5,1
macOS,0.234472392023249,F,Chicago,Doctor,Apparel,Young Adult,0,1,0.0891769825842122,0.900968867902419,0.801937735804838,0.5,1
X11,0.309509970938972,M,Chicago,Doctor,Travel,Young Adult,0,1,0.0642334792306643,0.277479066043686,0,0,0.5
X11,0.514239903797976,F,Test City,Lawyer,Electronics,Young Adult,0.222222222222222,1,0.0116897854838816,0.0990311320975808,0.801937735804838,1,0.5
macOS,0.282613488325483,F,Test City,Clerk,Apparel,Adult,0,1,0.00604092173121608,0.0990311320975808,0.801937735804838,0,0.5
macOS,0.190660386812306,F,Los Angeles,Lawyer,Electronics,Young Adult,0,1,0.0145235962334782,0.0990311320975808,0.801937735804838,0.5,0
macOS,0.930453953301934,F,Los Angeles,Artist,Groceries,Middle Age,0,0.94,0,0.722520933956314,5.55111512312578e-17,0.5,1
macOS,0.514640745565688,M,Test City,Engineer,Groceries,Middle Age,0,1,0.00142031970618877,0,0.356895867892209,0,0.5
macOS,0.340715502555366,F,Test City,Teacher,Travel,Adult,0,1,0.00388546697009535,0.5,1,0.5,0
macOS,0.816915522597455,F,New York,Teacher,Groceries,Young Adult,0,1,0.118308226616509,0.900968867902419,0.801937735804838,1,0.5
other,0.603807996793266,M,Phoenix,Lawyer,Groceries,Adult,0,1,0.0326266763313321,1,0.35689586789221,0,0.5
other,0.576570798677222,M,Phoenix,Teacher,Groceries,Middle Age,0,1,0,0.277479066043686,0,0,0.5
Windows,0.4137889568093,M,Test City,Lawyer,Electronics,Middle Age,0,1,0.0195386167624618,0.0990311320975808,0.801937735804838,0.5,1
other,0.348391622407055,F,Test City,Lawyer,Apparel,Young Adult,0.222222222222222,1,0.00196555892267644,0.900968867902419,0.801937735804838,0,0.5
other,0.136546748171159,F,Test City,Lawyer,Travel,Young Adult,0,1,0.00778320024185269,1,0.35689586789221,0,0.5
other,0.355666900491031,F,Phoenix,Lawyer,Entertainment,Young Adult,0,1,0.363307917219072,1,0.35689586789221,0.5,1
Linux,0.652189598156128,F,Test City,Lawyer,Electronics,Young Adult,0.111111111111111,1,0.00299150227714828,0.900968867902419,0.801937735804838,0.5,1
Linux,0.509309550055116,M,Test City,Teacher,Apparel,Middle Age,0,1,0.00187354058409178,0.722520933956314,5.55111512312578e-17,0.5,0
Windows,0.079867722216655,F,Test City,Clerk,Travel,Middle Age,0,1,0.00425893581107569,0.0990311320975808,0.801937735804838,0.5,1
Windows,0.953402144503457,M,Test City,Clerk,Groceries,Middle Age,0.111111111111111,1,0.017498111158153,0.722520933956314,5.55111512312578e-17,0,0.5
Linux,0.513919230383806,F,Test City,Clerk,Travel,Middle Age,0.222222222222222,1,1.1086038959123e-05,0.900968867902419,0.801937735804838,0.5,0
other,0.313358051909009,F,Chicago,Doctor,Entertainment,Young Adult,0,1,0.0429978133104295,0.722520933956314,5.55111512312578e-17,0,0.5
macOS,0.252049303537429,M,Phoenix,Artist,Travel,Adult,0,1,0.0815530335027685,0,0.356895867892209,0.5,1
other,0.177051808798477,F,Test City,Teacher,Groceries,Middle Age,0.222222222222222,1,0.0109892574174874,0.900968867902419,0.801937735804838,0,0.5
Windows,0.221124361158433,F,Houston,Clerk,Entertainment,Young Adult,0,1,0.591298589097104,0,0.356895867892209,0.5,1
macOS,0.856578815512576,F,Houston,Engineer,Entertainment,Middle Age,0,1,0.151697732024051,0.277479066043686,0,0.5,0
X11,0.167591943080469,M,Chicago,Teacher,Groceries,Middle Age,0,1,0.0206018226965529,0.900968867902419,0.801937735804838,1,0.5
other,0.74608678224271,F,Chicago,Artist,Electronics,Middle Age,0,1,0.110168039059277,0,0.356895867892209,0.5,1
other,0.879045996592845,M,Test City,Engineer,Travel,Middle Age,0,1,0.00173776822102206,0.277479066043686,0,1,0.5
macOS,0.856999699368674,F,Chicago,Artist,Travel,Young Adult,0,1,0.0187330031632727,0.722520933956314,5.55111512312578e-17,0.5,1
Windows,0.0763803988375589,M,Test City,Doctor,Electronics,Adult,0.111111111111111,1,0.00327455456464071,0,0.356895867892209,0,0.5
Windows,0.761278685239002,F,Test City,Doctor,Travel,Young Adult,0.111111111111111,1,0.0120130510077504,0.277479066043686,0,0.5,1
X11,0.366670007014731,F,Los Angeles,Lawyer,Electronics,Young Adult,0,1,0.46527140225157,0.5,1,0.5,0
X11,0.730053111534222,M,Test City,Lawyer,Groceries,Young Adult,0,1,0.0023281524858946,0.5,1,0,0.5
other,0.0865818218258343,M,Phoenix,Lawyer,Groceries,Adult,0,1,0.0195065389082873,0.900968867902419,0.801937735804838,0,0.5
Windows,0.939312556368374,F,Test City,Doctor,Travel,Middle Age,0.111111111111111,1,0.0307770782192129,0.0990311320975808,0.801937735804838,0.5,1
X11,0.0514079567090891,M,Test City,Teacher,Groceries,Young Adult,0.444444444444444,1,0.000647079026849796,0.900968867902419,0.801937735804838,1,0.5
macOS,0.216374386211043,M,Test City,Doctor,Apparel,Middle Age,0,1,0.00550377574469097,0.722520933956314,5.55111512312578e-17,0,0.5
X11,0.796372382002205,M,Test City,Doctor,Apparel,Middle Age,0,1,0.00776393666845224,0.277479066043686,0,0.5,1
other,0.790981060226476,F,Test City,Doctor,Electronics,Middle Age,0.111111111111111,1,0.000741331434122035,0.5,1,1,0.5
Linux,0.719891772722718,F,Test City,Engineer,Travel,Adult,0,1,0.0151254459074644,0.0990311320975808,0.801937735804838,0.5,1
X11,0.790600260547149,M,Test City,Doctor,Travel,Adult,0.222222222222222,1,0.0048112144515412,0.722520933956314,5.55111512312578e-17,0.5,1
other,0.40114239903798,F,Test City,Doctor,Groceries,Adult,0.111111111111111,1,0.00372592074401063,0.5,1,0,0.5
other,0.364004409259445,F,Test City,Engineer,Apparel,Adult,0.111111111111111,1,0.00583167801489255,0.277479066043686,0,0.5,1
